reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
27.0,50.0,21.0,82,5,11,t,1.5344127910211682,None,11,5,82,2,359.960138000024,,359.9480668749893,359.960138000024,360.9387391670025,360.9387391670025,360.9556123749935,362.47943158401176,t,1.5344127910211682,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
49.0,60.0,89.0,83,6,11,t,1.2656642909860238,None,11,6,83,4,362.4957645839895,,362.4863048340194,362.4957645839895,363.478406209033,363.478406209033,363.48892558400985,364.74618700001156,t,1.2656642909860238,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
67.0,75.0,119.0,84,0,12,t,1.2607337909867056,None,12,0,84,5,364.76264725002693,,364.7532133749919,364.76264725002693,365.74635495903203,365.74635495903203,365.7554412499885,367.01381174998824,t,1.2607337909867056,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
49.0,60.0,89.0,85,1,12,t,1.4353455830132589,None,12,1,85,4,367.02998624998145,,367.0201416250202,367.02998624998145,368.01264174998505,368.01264174998505,368.0221752920188,369.45794049999677,t,1.4353455830132589,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
40.0,55.0,62.0,86,2,12,t,1.7353448329959065,None,12,2,86,3,369.4746388340136,,369.46424529200885,369.4746388340136,370.4556211250019,370.4556211250019,370.472200084012,372.1963988750358,t,1.7353448329959065,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
78.0,80.0,162.0,87,3,12,t,1.0500199579983018,None,12,3,87,6,372.21161862503504,,372.202222833992,372.21161862503504,373.1958706250298,373.1958706250298,373.20563108398346,374.25733345898334,t,1.0500199579983018,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
11.0,30.0,7.0,88,4,12,l,1.0503554579918273,None,12,4,88,0,374.2866332500125,,374.2636201669811,374.2866332500125,375.2554677090375,375.2554677090375,375.27804683399154,376.31275833398104,l,1.0503554579918273,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
15.0,35.0,13.0,89,5,12,l,1.824693416012451,None,12,5,89,1,376.3300412920071,,376.32064512500074,376.3300412920071,377.3129804590135,377.3129804590135,377.322231209022,379.14064950001193,l,1.824693416012451,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
27.0,50.0,21.0,90,6,12,l,2.281873041007202,None,12,6,90,2,379.1646313749952,,379.1465063340147,379.1646313749952,380.13872804201674,380.13872804201674,380.1610783340293,382.4280146249803,l,2.281873041007202,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
40.0,55.0,62.0,91,0,13,l,1.3581387910526246,None,13,0,91,3,382.45434375002515,,382.4382086250116,382.45434375002515,383.4213575840113,383.4213575840113,383.4507629169966,384.7900404590182,l,1.3581387910526246,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
78.0,80.0,162.0,92,1,13,t,1.308972331986297,None,13,1,92,6,384.8071617499809,,384.7972155000316,384.8071617499809,385.7804078750196,385.7804078750196,385.80541579198325,387.10164654202526,t,1.308972331986297,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
15.0,35.0,13.0,93,2,13,l,4.422778123989701,None,13,2,93,1,387.12114270898746,,387.110252375016,387.12114270898746,388.0956733340281,388.0956733340281,388.11094508401584,392.5348899170058,l,4.422778123989701,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
49.0,60.0,89.0,94,3,13,t,4.610498999012634,None,13,3,94,4,392.5625389170018,,392.54968966700835,392.5625389170018,393.53898295899853,393.53898295899853,393.55582691699965,398.1652909590048,t,4.610498999012634,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
27.0,50.0,21.0,95,4,13,l,1.7737041660002433,None,13,4,95,2,398.1838232090231,,398.17389737500343,398.1838232090231,399.16392833401915,399.16392833401915,399.1752774170018,400.94135149999056,l,1.7737041660002433,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
67.0,75.0,119.0,96,5,13,t,1.1259377909591421,None,13,5,96,5,400.96170370903565,,400.9480226250016,400.96170370903565,401.9388963340316,401.9388963340316,401.9558735419996,403.07376970903715,t,1.1259377909591421,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
11.0,30.0,7.0,97,6,13,t,0.8973034570226446,None,13,6,97,0,403.0903394590132,,403.08134675002657,403.0903394590132,404.07222974998876,404.07222974998876,404.088975458988,404.9740634590271,t,0.8973034570226446,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
49.0,60.0,89.0,98,0,14,t,1.3350850410060957,None,14,0,98,4,404.99076412501745,,404.9806286250241,404.99076412501745,405.97220066701993,405.97220066701993,405.98836666700663,407.31291149999015,t,1.3350850410060957,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
40.0,55.0,62.0,99,1,14,t,1.004870082018897,None,14,1,99,3,407.3289970839978,,407.3188810420106,407.3289970839978,408.3124823750113,408.3124823750113,408.32207608403405,409.32762404199457,t,1.004870082018897,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
27.0,50.0,21.0,100,2,14,l,1.2794336659717374,None,14,2,100,2,409.35648487502476,,409.34707833401626,409.35648487502476,410.3218604589929,410.3218604589929,410.3446293750312,411.6111934169894,l,1.2794336659717374,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
11.0,30.0,7.0,101,3,14,l,1.2647355820517987,None,14,3,101,0,411.63747004198376,,411.62634233402787,411.63747004198376,412.60545849998016,412.60545849998016,412.6286092090304,413.8737213750137,l,1.2647355820517987,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
78.0,80.0,162.0,102,4,14,t,0.9087192079750821,None,14,4,102,6,413.8934983750223,,413.88044154201634,413.8934983750223,414.8724076250219,414.8724076250219,414.8888250840246,415.7901991670369,t,0.9087192079750821,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
67.0,75.0,119.0,103,5,14,t,0.5423874580301344,None,14,5,103,5,415.80480512499344,,415.7953250419814,415.80480512499344,416.7886970840045,416.7886970840045,416.7943134169909,417.3489099169965,t,0.5423874580301344,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
15.0,35.0,13.0,104,6,14,l,0.7522255820222199,None,14,6,104,1,417.3596796669881,,417.35209462500643,417.3596796669881,418.34788704203675,418.34788704203675,418.35457158403005,419.1075413750368,l,0.7522255820222199,None,2,001,2025-10-24_11h44.56.764,delay discounting,,2025.1.1,None,2025-10-24 11h45.16.909169 +0530,
