thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
57,0,57,[np.float64(0.03)],[np.float64(-0.2011111111111111)],[1],[0],[0],[3.640140250005061],['target'],57,0,57,0,114.51916470901051,,10,114.51029800000833,114.51916470901051,114.51916470901051,0.05981799999426585,118.15049212500162,[np.float64(0.03)],[np.float64(-0.2011111111111111)],[1],[0],[0],[3.640140250005061],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
58,0,58,[np.float64(-0.1388888888888889)],[np.float64(-0.41888888888888887)],[1],[0],[0],[2.273763332996168],['target'],58,0,58,0,118.21880687501107,,10,118.2099147090048,118.21880687501107,118.21880687501107,0.05924958299146965,120.48373900000297,[np.float64(-0.1388888888888889)],[np.float64(-0.41888888888888887)],[1],[0],[0],[2.273763332996168],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
59,0,59,[np.float64(0.4911111111111111)],[np.float64(0.4288888888888889)],[1],[0],[0],[3.484325625002384],['target'],59,0,59,0,120.55868179201207,,10,120.54947391700989,120.55868179201207,120.55868179201207,0.06549100000120234,124.03386433400738,[np.float64(0.4911111111111111)],[np.float64(0.4288888888888889)],[1],[0],[0],[3.484325625002384],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
60,0,60,[np.float64(-0.21666666666666667)],[np.float64(0.42333333333333334)],[1],[0],[0],[1.4397050830011722],['target'],60,0,60,0,124.10331420900184,,10,124.09415954200085,124.10331420900184,124.10331420900184,0.0601158750068862,125.53395645901037,[np.float64(-0.21666666666666667)],[np.float64(0.42333333333333334)],[1],[0],[0],[1.4397050830011722],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
61,0,61,[np.float64(-0.23)],[np.float64(0.49444444444444446)],[1],[0],[0],[4.013766083997325],['target'],61,0,61,0,125.60036075000244,,10,125.5914263750019,125.60036075000244,125.60036075000244,0.05730524999671616,129.6052489170106,[np.float64(-0.23)],[np.float64(0.49444444444444446)],[1],[0],[0],[4.013766083997325],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
62,0,62,[np.float64(-0.19444444444444445)],[np.float64(-0.44222222222222224)],[1],[0],[0],[2.016039207999711],['target'],62,0,62,0,129.64152204200218,,5,129.63509104200057,129.64152204200218,129.64152204200218,0.0297002919978695,131.65121533400088,[np.float64(-0.19444444444444445)],[np.float64(-0.44222222222222224)],[1],[0],[0],[2.016039207999711],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
63,0,63,[np.float64(-0.07333333333333333)],[np.float64(0.03)],[1],[0],[0],[1.713671624995186],['target'],63,0,63,0,131.6939767920121,,5,131.68724679200386,131.6939767920121,131.6939767920121,0.035850333006237634,133.4009954170033,[np.float64(-0.07333333333333333)],[np.float64(0.03)],[1],[0],[0],[1.713671624995186],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
64,0,64,[np.float64(0.3988888888888889)],[np.float64(-0.04666666666666667)],[1],[0],[0],[1.7508072500058915],['target'],64,0,64,0,133.44088866699894,,5,133.43461420900712,133.44088866699894,133.44088866699894,0.03344795799057465,135.18549650000932,[np.float64(0.3988888888888889)],[np.float64(-0.04666666666666667)],[1],[0],[0],[1.7508072500058915],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
65,0,65,[np.float64(-0.3233333333333333)],[np.float64(-0.15888888888888889)],[1],[0],[0],[2.447964334001881],['target'],65,0,65,0,135.22490529200877,,5,135.21868166700006,135.22490529200877,135.22490529200877,0.03299683300429024,137.66671229200438,[np.float64(-0.3233333333333333)],[np.float64(-0.15888888888888889)],[1],[0],[0],[2.447964334001881],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
66,0,66,[np.float64(0.4855555555555556)],[np.float64(-0.23555555555555555)],[1],[0],[0],[2.3387535420042695],['target'],66,0,66,0,137.7373421670054,,10,137.7284367090033,137.7373421670054,137.7373421670054,0.06155787500028964,140.06724779200158,[np.float64(0.4855555555555556)],[np.float64(-0.23555555555555555)],[1],[0],[0],[2.3387535420042695],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
67,0,67,[np.float64(0.44)],[np.float64(0.3411111111111111)],[1],[0],[0],[3.31682875000115],['target'],67,0,67,0,140.10703820901108,,5,140.10065716700046,140.10703820901108,140.10703820901108,0.03324091699323617,143.41756812500535,[np.float64(0.44)],[np.float64(0.3411111111111111)],[1],[0],[0],[3.31682875000115],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
68,0,68,[np.float64(-0.014444444444444444)],[np.float64(0.15333333333333332)],[1],[0],[0],[1.1974066250113538],['target'],68,0,68,0,143.46033054200234,,5,143.4539772499993,143.46033054200234,143.46033054200234,0.03611729100521188,144.65147320899996,[np.float64(-0.014444444444444444)],[np.float64(0.15333333333333332)],[1],[0],[0],[1.1974066250113538],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
69,0,69,[np.float64(0.35888888888888887)],[np.float64(-0.3977777777777778)],[1],[0],[0],[2.1152167079999344],['target'],69,0,69,0,144.69218704200466,,5,144.6859451670025,144.69218704200466,144.69218704200466,0.03426141699310392,146.8012343750015,[np.float64(0.35888888888888887)],[np.float64(-0.3977777777777778)],[1],[0],[0],[2.1152167079999344],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
70,0,70,[np.float64(-0.18888888888888888)],[np.float64(0.22555555555555556)],[1],[0],[0],[2.6211603330011712],['target'],70,0,70,0,146.8715130000055,,10,146.86254175000067,146.8715130000055,146.8715130000055,0.0611164580041077,149.48375650000526,[np.float64(-0.18888888888888888)],[np.float64(0.22555555555555556)],[1],[0],[0],[2.6211603330011712],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
71,0,71,[np.float64(-0.05)],[np.float64(-0.31333333333333335)],[1],[0],[0],[1.8910412920085946],['target'],71,0,71,0,149.55159641700448,,10,149.54264754200995,149.55159641700448,149.55159641700448,0.058722332993056625,151.4337450000021,[np.float64(-0.05)],[np.float64(-0.31333333333333335)],[1],[0],[0],[1.8910412920085946],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
72,0,72,[np.float64(-0.18555555555555556)],[np.float64(-0.13333333333333333)],[1],[0],[0],[1.2674044169980334],['target'],72,0,72,0,151.4731678750104,,5,151.46693487500306,151.4731678750104,151.4731678750104,0.03302158300357405,152.7344192090095,[np.float64(-0.18555555555555556)],[np.float64(-0.13333333333333333)],[1],[0],[0],[1.2674044169980334],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
73,0,73,[np.float64(0.39111111111111113)],[np.float64(-0.20222222222222222)],[1],[0],[0],[2.373039416008396],['target'],73,0,73,0,152.8031035840104,,10,152.793925209,152.8031035840104,152.8031035840104,0.05932425000355579,155.16702020900266,[np.float64(0.39111111111111113)],[np.float64(-0.20222222222222222)],[1],[0],[0],[2.373039416008396],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
74,0,74,[np.float64(-0.3933333333333333)],[np.float64(0.26666666666666666)],[1],[0],[0],[3.082865666001453],['target'],74,0,74,0,155.20704683400982,,5,155.20073562501057,155.20704683400982,155.20704683400982,0.03353837500617374,158.28367108400562,[np.float64(-0.3933333333333333)],[np.float64(0.26666666666666666)],[1],[0],[0],[3.082865666001453],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
75,0,75,[np.float64(-0.32555555555555554)],[np.float64(-0.43444444444444447)],[1],[0],[0],[3.0068122090015095],['target'],75,0,75,0,158.35395145900839,,10,158.34466729201085,158.35395145900839,158.35395145900839,0.06081933299719822,161.35157912501018,[np.float64(-0.32555555555555554)],[np.float64(-0.43444444444444447)],[1],[0],[0],[3.0068122090015095],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
76,0,76,[np.float64(-0.09555555555555556)],[np.float64(-0.48444444444444446)],[1],[0],[0],[4.4032112499990035],['target'],76,0,76,0,161.42275045900897,,10,161.4133385419991,161.42275045900897,161.42275045900897,0.06124641699716449,165.81656783400103,[np.float64(-0.09555555555555556)],[np.float64(-0.48444444444444446)],[1],[0],[0],[4.4032112499990035],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
77,0,77,[np.float64(0.41555555555555557)],[np.float64(0.45)],[1],[0],[0],[3.6436186249920866],['target'],77,0,77,0,165.8831940000091,,10,165.8741498340096,165.8831940000091,165.8831940000091,0.05740329199761618,169.5178236250067,[np.float64(0.41555555555555557)],[np.float64(0.45)],[1],[0],[0],[3.6436186249920866],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
78,0,78,[np.float64(0.33444444444444443)],[np.float64(0.06111111111111111)],[1],[0],[0],[1.9916814159951173],['target'],78,0,78,0,169.58434816700174,,10,169.5752844170056,169.58434816700174,169.58434816700174,0.057287333998829126,171.56702620899887,[np.float64(0.33444444444444443)],[np.float64(0.06111111111111111)],[1],[0],[0],[1.9916814159951173],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
79,0,79,[np.float64(-0.17555555555555555)],[np.float64(0.08555555555555555)],[1],[0],[0],[1.7830832500039833],['target'],79,0,79,0,171.6072934170079,,5,171.601020334012,171.6072934170079,171.6072934170079,0.033769832996767946,173.38417179200042,[np.float64(-0.17555555555555555)],[np.float64(0.08555555555555555)],[1],[0],[0],[1.7830832500039833],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
80,0,80,[np.float64(-0.40444444444444444)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.7152244169992628],['target'],80,0,80,0,173.42522287501197,,5,173.4189402500051,173.42522287501197,173.42522287501197,0.03459087500232272,175.13423683401197,[np.float64(-0.40444444444444444)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.7152244169992628],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
81,0,81,[np.float64(-0.06888888888888889)],[np.float64(-0.4688888888888889)],[1],[0],[0],[2.583240084000863],['target'],81,0,81,0,175.17423041700386,,5,175.1679273750051,175.17423041700386,175.17423041700386,0.03352233399346005,177.75125604200002,[np.float64(-0.06888888888888889)],[np.float64(-0.4688888888888889)],[1],[0],[0],[2.583240084000863],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
82,0,82,[np.float64(-0.22666666666666666)],[np.float64(0.0044444444444444444)],[1],[0],[0],[2.5894208749959944],['target'],82,0,82,0,177.819058167006,,10,177.8101868340018,177.819058167006,177.819058167006,0.05874862500058953,180.39966054201068,[np.float64(-0.22666666666666666)],[np.float64(0.0044444444444444444)],[1],[0],[0],[2.5894208749959944],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
83,0,83,[np.float64(-0.16666666666666666)],[np.float64(-0.37222222222222223)],[1],[0],[0],[2.4193688329978613],['target'],83,0,83,0,180.43789729200944,,5,180.43152954200923,180.43789729200944,180.43789729200944,0.03170237499580253,182.8509804589994,[np.float64(-0.16666666666666666)],[np.float64(-0.37222222222222223)],[1],[0],[0],[2.4193688329978613],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
84,0,84,[np.float64(-0.27)],[np.float64(-0.3088888888888889)],[1],[0],[0],[4.886879167010193],['target'],84,0,84,0,182.92237766701146,,10,182.91346229201008,182.92237766701146,182.92237766701146,0.06231020799896214,187.80041000001074,[np.float64(-0.27)],[np.float64(-0.3088888888888889)],[1],[0],[0],[4.886879167010193],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
85,0,85,[np.float64(-0.03222222222222222)],[np.float64(-0.09222222222222222)],[1],[0],[0],[1.448313834000146],['target'],85,0,85,0,187.840689500008,,5,187.8344286250067,187.840689500008,187.840689500008,0.03380233299685642,189.28280875000928,[np.float64(-0.03222222222222222)],[np.float64(-0.09222222222222222)],[1],[0],[0],[1.448313834000146],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
86,0,86,[np.float64(-0.37666666666666665)],[np.float64(-0.08444444444444445)],[1],[0],[0],[1.1361043340002652],['target'],86,0,86,0,189.32147429200995,,5,189.31493145901186,189.32147429200995,189.32147429200995,0.03195683300145902,190.45110916699923,[np.float64(-0.37666666666666665)],[np.float64(-0.08444444444444445)],[1],[0],[0],[1.1361043340002652],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
87,0,87,[np.float64(-0.014444444444444444)],[np.float64(-0.40444444444444444)],[1],[0],[0],[1.5724745000043185],['target'],87,0,87,0,190.52007266700093,,10,190.51120233400434,190.52007266700093,190.52007266700093,0.05991804099176079,192.0837314590026,[np.float64(-0.014444444444444444)],[np.float64(-0.40444444444444444)],[1],[0],[0],[1.5724745000043185],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
88,0,88,[np.float64(-0.47888888888888886)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.4997270000021672],['target'],88,0,88,0,192.12470266700257,,5,192.1183763750014,192.12470266700257,192.12470266700257,0.03447104099905118,193.61819795900374,[np.float64(-0.47888888888888886)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.4997270000021672],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
89,0,89,[np.float64(0.17)],[np.float64(0.3611111111111111)],[1],[0],[0],[1.8829081669973675],['target'],89,0,89,0,193.6581624590035,,5,193.65184737500385,193.6581624590035,193.6581624590035,0.033418874998460524,195.53483583401248,[np.float64(0.17)],[np.float64(0.3611111111111111)],[1],[0],[0],[1.8829081669973675],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
90,0,90,[np.float64(-0.43)],[np.float64(0.49)],[1],[0],[0],[3.2005415000021458],['target'],90,0,90,0,195.60587462500553,,10,195.59676775000116,195.60587462500553,195.60587462500553,0.061750875000143424,198.79737050000404,[np.float64(-0.43)],[np.float64(0.49)],[1],[0],[0],[3.2005415000021458],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
91,0,91,[np.float64(0.024444444444444446)],[np.float64(-0.35)],[1],[0],[0],[2.814930666994769],['target'],91,0,91,0,198.86124020900752,,10,198.8521634589997,198.86124020900752,198.86124020900752,0.05466300000261981,201.6671487499989,[np.float64(0.024444444444444446)],[np.float64(-0.35)],[1],[0],[0],[2.814930666994769],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
92,0,92,[np.float64(0.37222222222222223)],[np.float64(0.1322222222222222)],[1],[0],[0],[2.440477459007525],['target'],92,0,92,0,201.73531404200185,,10,201.7264353339997,201.73531404200185,201.73531404200185,0.059113249997608364,204.16698041700874,[np.float64(0.37222222222222223)],[np.float64(0.1322222222222222)],[1],[0],[0],[2.440477459007525],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
93,0,93,[np.float64(0.2677777777777778)],[np.float64(-0.023333333333333334)],[1],[0],[0],[2.7725833330041496],['target'],93,0,93,0,204.236724375005,,10,204.22777679200226,204.236724375005,204.236724375005,0.06059774999448564,207.00042004200805,[np.float64(0.2677777777777778)],[np.float64(-0.023333333333333334)],[1],[0],[0],[2.7725833330041496],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
94,0,94,[np.float64(-0.18)],[np.float64(0.2966666666666667)],[1],[0],[0],[1.2916270410059951],['target'],94,0,94,0,207.0669853750005,,10,207.05808575000265,207.0669853750005,207.0669853750005,0.05743812500440981,208.34976683399873,[np.float64(-0.18)],[np.float64(0.2966666666666667)],[1],[0],[0],[1.2916270410059951],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
95,0,95,[np.float64(-0.09333333333333334)],[np.float64(0.4577777777777778)],[1],[0],[0],[2.435975457992754],['target'],95,0,95,0,208.38863241700165,,5,208.3824085840024,208.38863241700165,208.38863241700165,0.03247429100156296,210.81846895901253,[np.float64(-0.09333333333333334)],[np.float64(0.4577777777777778)],[1],[0],[0],[2.435975457992754],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
96,0,96,[np.float64(0.48444444444444446)],[np.float64(-0.042222222222222223)],[1],[0],[0],[1.6297548329894198],['target'],96,0,96,0,210.8585113750014,,5,210.85227841700544,210.8585113750014,210.8585113750014,0.03362129200831987,212.48209475001204,[np.float64(0.48444444444444446)],[np.float64(-0.042222222222222223)],[1],[0],[0],[1.6297548329894198],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
97,0,97,[np.float64(0.4122222222222222)],[np.float64(0.44333333333333336)],[1],[0],[0],[3.7067888750025304],['target'],97,0,97,0,212.5521457920113,,10,212.54284733399982,212.5521457920113,212.5521457920113,0.06058620900148526,216.24968695901043,[np.float64(0.4122222222222222)],[np.float64(0.44333333333333336)],[1],[0],[0],[3.7067888750025304],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
98,0,98,[np.float64(0.18222222222222223)],[np.float64(-0.22444444444444445)],[1],[0],[0],[1.600773708007182],['target'],98,0,98,0,216.28880458400818,,5,216.28258716700657,216.28880458400818,216.28880458400818,0.032735291999415495,217.88343225000426,[np.float64(0.18222222222222223)],[np.float64(-0.22444444444444445)],[1],[0],[0],[1.600773708007182],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
99,0,99,[np.float64(0.42777777777777776)],[np.float64(-0.1322222222222222)],[1],[0],[0],[1.5475964590004878],['target'],99,0,99,0,217.9599525000085,,10,217.9508668750059,217.9599525000085,217.9599525000085,0.0672511669981759,219.49852350000583,[np.float64(0.42777777777777776)],[np.float64(-0.1322222222222222)],[1],[0],[0],[1.5475964590004878],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
100,0,100,[np.float64(-0.06222222222222222)],[np.float64(-0.4888888888888889)],[1],[0],[0],[1.5374473749980098],['target'],100,0,100,0,219.53553212500992,,5,219.52932095900178,219.53553212500992,219.53553212500992,0.03061770800559316,221.0668403340096,[np.float64(-0.06222222222222222)],[np.float64(-0.4888888888888889)],[1],[0],[0],[1.5374473749980098],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
101,0,101,[np.float64(-0.2777777777777778)],[np.float64(0.03666666666666667)],[1],[0],[0],[1.940459582998301],['target'],101,0,101,0,221.1346051670116,,10,221.12559133399918,221.1346051670116,221.1346051670116,0.05858395800169092,223.06610462500248,[np.float64(-0.2777777777777778)],[np.float64(0.03666666666666667)],[1],[0],[0],[1.940459582998301],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
102,0,102,[np.float64(-0.47444444444444445)],[np.float64(-0.014444444444444444)],[1],[0],[0],[2.0922761249967152],['target'],102,0,102,0,223.1330149590067,,10,223.12401216701255,223.1330149590067,223.1330149590067,0.057745499987504445,225.21634625000297,[np.float64(-0.47444444444444445)],[np.float64(-0.014444444444444444)],[1],[0],[0],[2.0922761249967152],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
103,0,103,[np.float64(0.2777777777777778)],[np.float64(-0.02)],[1],[0],[0],[2.075298208001186],['target'],103,0,103,0,225.28306695900392,,10,225.27427008400264,225.28306695900392,225.28306695900392,0.0577080419898266,227.34962700000324,[np.float64(0.2777777777777778)],[np.float64(-0.02)],[1],[0],[0],[2.075298208001186],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
104,0,104,[np.float64(-0.36666666666666664)],[np.float64(-0.33666666666666667)],[1],[0],[0],[2.000010540999938],['target'],104,0,104,0,227.3879338750121,,5,227.38168854200921,227.3879338750121,227.3879338750121,0.03189258399652317,229.3817830420012,[np.float64(-0.36666666666666664)],[np.float64(-0.33666666666666667)],[1],[0],[0],[2.000010540999938],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
105,0,105,[np.float64(0.2877777777777778)],[np.float64(-0.4022222222222222)],[1],[0],[0],[1.5317145000008168],['target'],105,0,105,0,229.4235642499989,,5,229.41728137500468,229.4235642499989,229.4235642499989,0.03528754200669937,230.9490998750116,[np.float64(0.2877777777777778)],[np.float64(-0.4022222222222222)],[1],[0],[0],[1.5317145000008168],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
106,0,106,[np.float64(-0.3466666666666667)],[np.float64(-0.22111111111111112)],[1],[0],[0],[1.9978766250133049],['target'],106,0,106,0,230.9912272090005,,5,230.98494308401132,230.9912272090005,230.9912272090005,0.035561166994739324,232.98288370900264,[np.float64(-0.3466666666666667)],[np.float64(-0.22111111111111112)],[1],[0],[0],[1.9978766250133049],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
107,0,107,[np.float64(0.23555555555555555)],[np.float64(0.33555555555555555)],[1],[0],[0],[2.9179775410011644],['target'],107,0,107,0,233.02324745900114,,5,233.01698441700137,233.02324745900114,233.02324745900114,0.03393054100160953,235.93502975000592,[np.float64(0.23555555555555555)],[np.float64(0.33555555555555555)],[1],[0],[0],[2.9179775410011644],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
108,0,108,[np.float64(0.3988888888888889)],[np.float64(-0.2877777777777778)],[1],[0],[0],[1.7788324169960106],['target'],108,0,108,0,235.97871316700184,,5,235.97216587500589,235.97871316700184,235.97871316700184,0.03695687500294298,237.75108212500345,[np.float64(0.3988888888888889)],[np.float64(-0.2877777777777778)],[1],[0],[0],[1.7788324169960106],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
109,0,109,[np.float64(-0.13333333333333333)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.829214083001716],['target'],109,0,109,0,237.7929557919997,,5,237.78661795900553,237.7929557919997,237.7929557919997,0.035330665996298194,239.61589804200048,[np.float64(-0.13333333333333333)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.829214083001716],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
110,0,110,[np.float64(0.2633333333333333)],[np.float64(0.39)],[1],[0],[0],[1.4850370829954045],['target'],110,0,110,0,239.65538145900064,,5,239.64880962501047,239.65538145900064,239.65538145900064,0.032741832997999154,241.1339212919993,[np.float64(0.2633333333333333)],[np.float64(0.39)],[1],[0],[0],[1.4850370829954045],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
111,0,111,[np.float64(0.10222222222222223)],[np.float64(-0.36333333333333334)],[1],[0],[0],[2.9744173330109334],['target'],111,0,111,0,241.20169929201074,,10,241.1928129170119,241.20169929201074,241.20169929201074,0.05870662500092294,244.1673057500011,[np.float64(0.10222222222222223)],[np.float64(-0.36333333333333334)],[1],[0],[0],[2.9744173330109334],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
112,0,112,[np.float64(0.043333333333333335)],[np.float64(-0.37444444444444447)],[1],[0],[0],[1.6968417500029318],['target'],112,0,112,0,244.20794933399884,,5,244.20162425001035,244.20794933399884,244.20794933399884,0.034062167003867216,245.8985524590098,[np.float64(0.043333333333333335)],[np.float64(-0.37444444444444447)],[1],[0],[0],[1.6968417500029318],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
113,0,113,[np.float64(-0.0033333333333333335)],[np.float64(0.48444444444444446)],[1],[0],[0],[1.6457692089898046],['target'],113,0,113,0,245.93825166700117,,5,245.93197379200137,245.93825166700117,245.93825166700117,0.03321933299594093,247.57780150001054,[np.float64(-0.0033333333333333335)],[np.float64(0.48444444444444446)],[1],[0],[0],[1.6457692089898046],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
114,0,114,[np.float64(0.32)],[np.float64(0.4633333333333333)],[1],[0],[0],[1.380220624996582],['target'],114,0,114,0,247.6412921250012,,10,247.63221950001025,247.6412921250012,247.6412921250012,0.05431000000680797,249.01250295901264,[np.float64(0.32)],[np.float64(0.4633333333333333)],[1],[0],[0],[1.380220624996582],['target'],5,001,2025-09-30_16h57.02.810,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h57.22.118854 +0530,
