thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
57,0,57,[np.float64(0.3655555555555556)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.5643141250038752],['target'],57,0,57,0,107.63306350000494,,5,107.62676333301351,107.63306350000494,107.63306350000494,0.033954166996409185,109.19115199999942,[np.float64(0.3655555555555556)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.5643141250038752],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
58,0,58,[np.float64(0.31)],[np.float64(-0.16111111111111112)],[1],[0],[0],[2.474791583008482],['target'],58,0,58,0,109.25999687500007,,10,109.25107775001379,109.25999687500007,109.25999687500007,0.05972379101149272,111.72592591700959,[np.float64(0.31)],[np.float64(-0.16111111111111112)],[1],[0],[0],[2.474791583008482],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
59,0,59,[np.float64(0.02)],[np.float64(-0.16555555555555557)],[1],[0],[0],[1.6767592919932213],['target'],59,0,59,0,111.79193916700024,,10,111.78271866700379,111.79193916700024,111.79193916700024,0.056624916003784165,113.45953170800931,[np.float64(0.02)],[np.float64(-0.16555555555555557)],[1],[0],[0],[1.6767592919932213],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
60,0,60,[np.float64(0.015555555555555555)],[np.float64(0.31)],[1],[0],[0],[1.5349834589869715],['target'],60,0,60,0,113.49813870800426,,5,113.49190662500041,113.49813870800426,113.49813870800426,0.03220820899878163,115.0269598330051,[np.float64(0.015555555555555555)],[np.float64(0.31)],[1],[0],[0],[1.5349834589869715],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
61,0,61,[np.float64(0.07111111111111111)],[np.float64(0.03)],[1],[0],[0],[2.1585947920102626],['target'],61,0,61,0,115.09404595800152,,10,115.08481662500708,115.09404595800152,115.09404595800152,0.05767654100782238,117.24349433300085,[np.float64(0.07111111111111111)],[np.float64(0.03)],[1],[0],[0],[2.1585947920102626],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
62,0,62,[np.float64(0.1388888888888889)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.141205624997383],['target'],62,0,62,0,117.31035125000926,,10,117.30106875000638,117.31035125000926,117.31035125000926,0.057281250003143214,118.4423295000015,[np.float64(0.1388888888888889)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.141205624997383],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
63,0,63,[np.float64(0.49444444444444446)],[np.float64(-0.19666666666666666)],[1],[0],[0],[2.2586452919931617],['target'],63,0,63,0,118.50674845800677,,10,118.4978446669993,118.50674845800677,118.50674845800677,0.05534662499849219,120.75654945800488,[np.float64(0.49444444444444446)],[np.float64(-0.19666666666666666)],[1],[0],[0],[2.2586452919931617],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
64,0,64,[np.float64(0.2777777777777778)],[np.float64(0.32)],[1],[0],[0],[1.3795187920040917],['target'],64,0,64,0,120.82144541700836,,10,120.81239266700868,120.82144541700836,120.82144541700836,0.05565845800447278,122.19195462501375,[np.float64(0.2777777777777778)],[np.float64(0.32)],[1],[0],[0],[1.3795187920040917],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
65,0,65,[np.float64(-0.03777777777777778)],[np.float64(0.3611111111111111)],[1],[0],[0],[1.4006410000001779],['target'],65,0,65,0,122.22886458301218,,5,122.22261291700124,122.22886458301218,122.22886458301218,0.03052025000215508,123.62331987501238,[np.float64(-0.03777777777777778)],[np.float64(0.3611111111111111)],[1],[0],[0],[1.4006410000001779],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
66,0,66,[np.float64(0.1)],[np.float64(-0.14222222222222222)],[1],[0],[0],[1.5530123749922495],['target'],66,0,66,0,123.66299704200355,,5,123.65651375000016,123.66299704200355,123.66299704200355,0.033027792000211775,125.20959733299969,[np.float64(0.1)],[np.float64(-0.14222222222222222)],[1],[0],[0],[1.5530123749922495],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
67,0,67,[np.float64(-0.03)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.4835917919990607],['target'],67,0,67,0,125.24975812500634,,5,125.24347500001022,125.24975812500634,125.24975812500634,0.03370879100111779,126.72717220800405,[np.float64(-0.03)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.4835917919990607],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
68,0,68,[np.float64(0.024444444444444446)],[np.float64(0.12555555555555556)],[1],[0],[0],[1.1893554589914856],['target'],68,0,68,0,126.79550704199937,,10,126.7865437920118,126.79550704199937,126.79550704199937,0.05915416599600576,127.97596325000632,[np.float64(0.024444444444444446)],[np.float64(0.12555555555555556)],[1],[0],[0],[1.1893554589914856],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
69,0,69,[np.float64(-0.25555555555555554)],[np.float64(0.24222222222222223)],[1],[0],[0],[1.3719226669927593],['target'],69,0,69,0,128.0463523750077,,10,128.03708004200598,128.0463523750077,128.0463523750077,0.0609157500002766,129.40905545800342,[np.float64(-0.25555555555555554)],[np.float64(0.24222222222222223)],[1],[0],[0],[1.3719226669927593],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
70,0,70,[np.float64(0.46555555555555556)],[np.float64(-0.06888888888888889)],[1],[0],[0],[1.7928019170067273],['target'],70,0,70,0,129.47533733300224,,10,129.46602862500004,129.47533733300224,129.47533733300224,0.05680799999390729,131.25888333300827,[np.float64(0.46555555555555556)],[np.float64(-0.06888888888888889)],[1],[0],[0],[1.7928019170067273],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
71,0,71,[np.float64(0.17444444444444446)],[np.float64(0.38555555555555554)],[1],[0],[0],[1.4199618330021622],['target'],71,0,71,0,131.29638958300347,,5,131.290132042006,131.29638958300347,131.29638958300347,0.031079083011718467,132.71016975000384,[np.float64(0.17444444444444446)],[np.float64(0.38555555555555554)],[1],[0],[0],[1.4199618330021622],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
72,0,72,[np.float64(0.22)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.6893202499923063],['target'],72,0,72,0,132.7783605420118,,10,132.76946641701215,132.7783605420118,132.7783605420118,0.05911470799765084,134.45883983300882,[np.float64(0.22)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.6893202499923063],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
73,0,73,[np.float64(-0.5011111111111111)],[np.float64(-0.4633333333333333)],[1],[0],[0],[2.9954271250026068],['target'],73,0,73,0,134.5232167080103,,10,134.5143484170112,134.5232167080103,134.5232167080103,0.055346332999761216,137.50984316700487,[np.float64(-0.5011111111111111)],[np.float64(-0.4633333333333333)],[1],[0],[0],[2.9954271250026068],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
74,0,74,[np.float64(-0.2611111111111111)],[np.float64(-0.4533333333333333)],[1],[0],[0],[2.1678046669985633],['target'],74,0,74,0,137.54843350000738,,5,137.54219195801124,137.54843350000738,137.54843350000738,0.03214245798881166,139.7100743750052,[np.float64(-0.2611111111111111)],[np.float64(-0.4533333333333333)],[1],[0],[0],[2.1678046669985633],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
75,0,75,[np.float64(0.36333333333333334)],[np.float64(-0.04)],[1],[0],[0],[1.840944124996895],['target'],75,0,75,0,139.77740825001092,,10,139.76822266700037,139.77740825001092,139.77740825001092,0.05797233400517143,141.60923204199935,[np.float64(0.36333333333333334)],[np.float64(-0.04)],[1],[0],[0],[1.840944124996895],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
76,0,76,[np.float64(-0.13333333333333333)],[np.float64(0.42)],[1],[0],[0],[1.8742048749991227],['target'],76,0,76,0,141.6764645830117,,10,141.66755041701254,141.6764645830117,141.6764645830117,0.05812300000980031,143.541807667003,[np.float64(-0.13333333333333333)],[np.float64(0.42)],[1],[0],[0],[1.8742048749991227],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
77,0,77,[np.float64(0.11)],[np.float64(-0.3888888888888889)],[1],[0],[0],[2.3373920409940183],['target'],77,0,77,0,143.5783281250042,,5,143.57209358300315,143.5783281250042,143.5783281250042,0.030122624986688606,145.909578375009,[np.float64(0.11)],[np.float64(-0.3888888888888889)],[1],[0],[0],[2.3373920409940183],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
78,0,78,[np.float64(0.4011111111111111)],[np.float64(0.26)],[1],[0],[0],[2.2387069590040483],['target'],78,0,78,0,145.97911558300257,,10,145.97010420801234,145.97911558300257,145.97911558300257,0.06024266700842418,148.20886387501378,[np.float64(0.4011111111111111)],[np.float64(0.26)],[1],[0],[0],[2.2387069590040483],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
79,0,79,[np.float64(0.4033333333333333)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.8841578329884214],['target'],79,0,79,0,148.24846862501,,5,148.24193154201203,148.24846862501,148.24846862501,0.03290608400129713,150.1261596250115,[np.float64(0.4033333333333333)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.8841578329884214],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
80,0,80,[np.float64(0.26222222222222225)],[np.float64(-0.25222222222222224)],[1],[0],[0],[1.1316874170006486],['target'],80,0,80,0,150.16645687501295,,5,150.15993079201144,150.16645687501295,150.16645687501295,0.033610292011871934,151.29168012501032,[np.float64(0.26222222222222225)],[np.float64(-0.25222222222222224)],[1],[0],[0],[1.1316874170006486],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
81,0,81,[np.float64(-0.46)],[np.float64(0.4122222222222222)],[1],[0],[0],[2.475595958996564],['target'],81,0,81,0,151.35882645800302,,10,151.3495532500092,151.35882645800302,151.35882645800302,0.057711499990546145,153.82522112500737,[np.float64(-0.46)],[np.float64(0.4122222222222222)],[1],[0],[0],[2.475595958996564],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
82,0,82,[np.float64(-0.1922222222222222)],[np.float64(-0.43444444444444447)],[1],[0],[0],[4.085455250009545],['target'],82,0,82,0,153.9191463330062,,10,153.90662104201328,153.9191463330062,153.9191463330062,0.08125104199280031,157.9921180000092,[np.float64(-0.1922222222222222)],[np.float64(-0.43444444444444447)],[1],[0],[0],[4.085455250009545],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
83,0,83,[np.float64(0.07222222222222222)],[np.float64(-0.06777777777777778)],[1],[0],[0],[1.2521286669943947],['target'],83,0,83,0,158.02853395800048,,5,158.02217991701036,158.02853395800048,158.02853395800048,0.029918625004938804,159.274395542001,[np.float64(0.07222222222222222)],[np.float64(-0.06777777777777778)],[1],[0],[0],[1.2521286669943947],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
84,0,84,[np.float64(0.4888888888888889)],[np.float64(-0.07555555555555556)],[1],[0],[0],[1.3313265420001699],['target'],84,0,84,0,159.31657975001144,,5,159.30995054201048,159.31657975001144,159.31657975001144,0.03524320801079739,160.64135412500764,[np.float64(0.4888888888888889)],[np.float64(-0.07555555555555556)],[1],[0],[0],[1.3313265420001699],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
85,0,85,[np.float64(-0.1511111111111111)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.665711708003073],['target'],85,0,85,0,160.68065545801073,,5,160.6743800000113,160.68065545801073,160.68065545801073,0.032833959005074576,162.3401617500058,[np.float64(-0.1511111111111111)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.665711708003073],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
86,0,86,[np.float64(0.0022222222222222222)],[np.float64(0.2511111111111111)],[1],[0],[0],[1.1875003750028554],['target'],86,0,86,0,162.37903033300245,,5,162.37276870800997,162.37903033300245,162.37903033300245,0.032421374999103136,163.56035175001307,[np.float64(0.0022222222222222222)],[np.float64(0.2511111111111111)],[1],[0],[0],[1.1875003750028554],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
87,0,87,[np.float64(0.31777777777777777)],[np.float64(-0.39)],[1],[0],[0],[1.814995666994946],['target'],87,0,87,0,163.5996001670137,,5,163.59331020800164,163.5996001670137,163.5996001670137,0.032788541007903405,165.40837395800918,[np.float64(0.31777777777777777)],[np.float64(-0.39)],[1],[0],[0],[1.814995666994946],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
88,0,88,[np.float64(-0.06333333333333334)],[np.float64(0.19777777777777777)],[1],[0],[0],[2.3095596249913797],['target'],88,0,88,0,165.475309750007,,10,165.46560150000732,165.475309750007,165.475309750007,0.057059583996306174,167.77521320800588,[np.float64(-0.06333333333333334)],[np.float64(0.19777777777777777)],[1],[0],[0],[2.3095596249913797],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
89,0,89,[np.float64(0.4211111111111111)],[np.float64(0.025555555555555557)],[1],[0],[0],[2.5931987919902895],['target'],89,0,89,0,167.8409073750081,,10,167.83168362500146,167.8409073750081,167.8409073750081,0.05630537500837818,170.42493441700935,[np.float64(0.4211111111111111)],[np.float64(0.025555555555555557)],[1],[0],[0],[2.5931987919902895],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
90,0,90,[np.float64(0.35444444444444445)],[np.float64(-0.3877777777777778)],[1],[0],[0],[1.6565697089972673],['target'],90,0,90,0,170.49505462500383,,10,170.4861013750051,170.49505462500383,170.49505462500383,0.061005084004136734,172.14273704201332,[np.float64(0.35444444444444445)],[np.float64(-0.3877777777777778)],[1],[0],[0],[1.6565697089972673],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
91,0,91,[np.float64(-0.39222222222222225)],[np.float64(-0.06111111111111111)],[1],[0],[0],[3.220922958003939],['target'],91,0,91,0,172.21397954200802,,10,172.20504891700693,172.21397954200802,172.21397954200802,0.06211083299422171,175.42602754200925,[np.float64(-0.39222222222222225)],[np.float64(-0.06111111111111111)],[1],[0],[0],[3.220922958003939],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
92,0,92,[np.float64(-0.4533333333333333)],[np.float64(-0.014444444444444444)],[1],[0],[0],[1.4584877500019502],['target'],92,0,92,0,175.49245325000084,,10,175.48357633300475,175.49245325000084,175.49245325000084,0.05738374999782536,176.94211970800825,[np.float64(-0.4533333333333333)],[np.float64(-0.014444444444444444)],[1],[0],[0],[1.4584877500019502],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
93,0,93,[np.float64(0.44222222222222224)],[np.float64(0.37333333333333335)],[1],[0],[0],[1.7026530420116615],['target'],93,0,93,0,176.9799277500133,,5,176.9734555830073,176.9799277500133,176.9799277500133,0.031165874999715015,178.67620354201063,[np.float64(0.44222222222222224)],[np.float64(0.37333333333333335)],[1],[0],[0],[1.7026530420116615],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
94,0,94,[np.float64(0.2611111111111111)],[np.float64(-0.34555555555555556)],[1],[0],[0],[3.1886842500098282],['target'],94,0,94,0,178.74504716700176,,10,178.7357232080103,178.74504716700176,178.74504716700176,0.05934600000909995,181.92448108301323,[np.float64(0.2611111111111111)],[np.float64(-0.34555555555555556)],[1],[0],[0],[3.1886842500098282],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
95,0,95,[np.float64(-0.47888888888888886)],[np.float64(0.23444444444444446)],[1],[0],[0],[2.087874084012583],['target'],95,0,95,0,181.9938507080078,,10,181.98454620801203,181.9938507080078,181.9938507080078,0.05977675000031013,184.07246545801172,[np.float64(-0.47888888888888886)],[np.float64(0.23444444444444446)],[1],[0],[0],[2.087874084012583],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
96,0,96,[np.float64(-0.4211111111111111)],[np.float64(-0.3788888888888889)],[1],[0],[0],[2.278080375006539],['target'],96,0,96,0,184.11041441700945,,5,184.10324675000447,184.11041441700945,184.11041441700945,0.030646833998616785,186.38136604201281,[np.float64(-0.4211111111111111)],[np.float64(-0.3788888888888889)],[1],[0],[0],[2.278080375006539],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
97,0,97,[np.float64(0.4011111111111111)],[np.float64(0.4)],[1],[0],[0],[1.7224098750011763],['target'],97,0,97,0,186.44477912501316,,10,186.43561645800946,186.44477912501316,186.44477912501316,0.054147292001289316,188.15807958300866,[np.float64(0.4011111111111111)],[np.float64(0.4)],[1],[0],[0],[1.7224098750011763],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
98,0,98,[np.float64(-0.33111111111111113)],[np.float64(-0.06444444444444444)],[1],[0],[0],[2.5224279160029255],['target'],98,0,98,0,188.22866437501216,,10,188.2193111670058,188.22866437501216,188.22866437501216,0.06106679201184306,190.74178383300023,[np.float64(-0.33111111111111113)],[np.float64(-0.06444444444444444)],[1],[0],[0],[2.5224279160029255],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
99,0,99,[np.float64(0.0011111111111111111)],[np.float64(0.01888888888888889)],[1],[0],[0],[3.5622872079984518],['target'],99,0,99,0,190.80596362501092,,10,190.7967298750009,190.80596362501092,190.80596362501092,0.054803375009214506,194.35907020801096,[np.float64(0.0011111111111111111)],[np.float64(0.01888888888888889)],[1],[0],[0],[3.5622872079984518],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
100,0,100,[np.float64(0.3977777777777778)],[np.float64(-0.03666666666666667)],[1],[0],[0],[2.537416791994474],['target'],100,0,100,0,194.3951422500104,,5,194.3888734580105,194.3951422500104,194.3951422500104,0.029635832994244993,196.92637104200548,[np.float64(0.3977777777777778)],[np.float64(-0.03666666666666667)],[1],[0],[0],[2.537416791994474],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
101,0,101,[np.float64(-0.3211111111111111)],[np.float64(-0.32666666666666666)],[1],[0],[0],[1.823262333011371],['target'],101,0,101,0,196.99401279201265,,10,196.98508091700205,196.99401279201265,196.99401279201265,0.05852412499370985,198.8083950420114,[np.float64(-0.3211111111111111)],[np.float64(-0.32666666666666666)],[1],[0],[0],[1.823262333011371],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
102,0,102,[np.float64(-0.2011111111111111)],[np.float64(-0.4211111111111111)],[1],[0],[0],[2.018613041000208],['target'],102,0,102,0,198.8449457920069,,5,198.83843325001362,198.8449457920069,198.8449457920069,0.02987554199353326,200.85715250000067,[np.float64(-0.2011111111111111)],[np.float64(-0.4211111111111111)],[1],[0],[0],[2.018613041000208],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
103,0,103,[np.float64(-0.3244444444444444)],[np.float64(-0.23666666666666666)],[1],[0],[0],[1.0931015410023974],['target'],103,0,103,0,200.92438829201274,,10,200.9151270000002,200.92438829201274,200.92438829201274,0.05765537499974016,202.00828087500122,[np.float64(-0.3244444444444444)],[np.float64(-0.23666666666666666)],[1],[0],[0],[1.0931015410023974],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
104,0,104,[np.float64(-0.10888888888888888)],[np.float64(-0.2111111111111111)],[1],[0],[0],[1.8951947500027018],['target'],104,0,104,0,202.0729416670074,,10,202.06375095801195,202.0729416670074,202.0729416670074,0.05529183401085902,203.95899954201013,[np.float64(-0.10888888888888888)],[np.float64(-0.2111111111111111)],[1],[0],[0],[1.8951947500027018],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
105,0,105,[np.float64(0.12)],[np.float64(-0.3566666666666667)],[1],[0],[0],[1.8494075000053272],[None],105,0,105,0,203.99801841701264,,5,203.99180191699998,203.99801841701264,203.99801841701264,0.032636417003232054,205.841276792009,[np.float64(0.12)],[np.float64(-0.3566666666666667)],[1],[0],[0],[1.8494075000053272],[None],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
106,0,106,[np.float64(0.2588888888888889)],[np.float64(0.027777777777777776)],[1],[0],[0],[1.8176630829984788],['target'],106,0,106,0,205.88014991700766,,5,205.87391870800639,205.88014991700766,205.88014991700766,0.03246633299568202,207.69165600000997,[np.float64(0.2588888888888889)],[np.float64(0.027777777777777776)],[1],[0],[0],[1.8176630829984788],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
107,0,107,[np.float64(-0.46)],[np.float64(0.4166666666666667)],[1],[0],[0],[3.5897705419920385],['target'],107,0,107,0,207.76050329201098,,10,207.7515649170091,207.76050329201098,207.76050329201098,0.059741250006482005,211.3413847500051,[np.float64(-0.46)],[np.float64(0.4166666666666667)],[1],[0],[0],[3.5897705419920385],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
108,0,108,[np.float64(-0.43777777777777777)],[np.float64(-0.31777777777777777)],[1],[0],[0],[2.6627902500040364],['target'],108,0,108,0,211.40554116701242,,10,211.3966353750002,211.40554116701242,211.40554116701242,0.05509170900040772,214.0594845420128,[np.float64(-0.43777777777777777)],[np.float64(-0.31777777777777777)],[1],[0],[0],[2.6627902500040364],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
109,0,109,[np.float64(-0.17555555555555555)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.4405078330019023],['target'],109,0,109,0,214.12765591700736,,10,214.1183195420017,214.12765591700736,214.12765591700736,0.05867070899694227,215.558880667013,[np.float64(-0.17555555555555555)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.4405078330019023],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
110,0,110,[np.float64(-0.3233333333333333)],[np.float64(0.24888888888888888)],[1],[0],[0],[1.424285625005723],['target'],110,0,110,0,215.62663283300935,,10,215.61745087501185,215.62663283300935,215.62663283300935,0.05840820899175014,217.0417880830064,[np.float64(-0.3233333333333333)],[np.float64(0.24888888888888888)],[1],[0],[0],[1.424285625005723],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
111,0,111,[np.float64(0.14)],[np.float64(0.10555555555555556)],[1],[0],[0],[1.47031520899327],['target'],111,0,111,0,217.07824300001084,,5,217.07164212501084,217.07824300001084,217.07824300001084,0.02971329100546427,218.54202654201072,[np.float64(0.14)],[np.float64(0.10555555555555556)],[1],[0],[0],[1.47031520899327],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
112,0,112,[np.float64(0.21666666666666667)],[np.float64(0.2877777777777778)],[1],[0],[0],[1.2902619590022368],['target'],112,0,112,0,218.6101561250107,,10,218.60135504200298,218.6101561250107,218.6101561250107,0.05915437499061227,219.8916760830034,[np.float64(0.21666666666666667)],[np.float64(0.2877777777777778)],[1],[0],[0],[1.2902619590022368],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
113,0,113,[np.float64(-0.2677777777777778)],[np.float64(-0.26222222222222225)],[1],[0],[0],[2.234961291993386],['target'],113,0,113,0,219.92928441701224,,5,219.92267916700803,219.92928441701224,219.92928441701224,0.03083929199783597,222.15771112500806,[np.float64(-0.2677777777777778)],[np.float64(-0.26222222222222225)],[1],[0],[0],[2.234961291993386],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
114,0,114,[np.float64(-0.27444444444444444)],[np.float64(0.13777777777777778)],[1],[0],[0],[1.2235229169891682],['target'],114,0,114,0,222.2258297080116,,10,222.21661554201273,222.2258297080116,222.2258297080116,0.058731874989462085,223.44019345800916,[np.float64(-0.27444444444444444)],[np.float64(0.13777777777777778)],[1],[0],[0],[1.2235229169891682],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
